"Savings";2027;393;1,47;1,89;0,499922579
"Repayment";94;14024;0,89;1,11;0,798286861
"Repayment";11175;83554;1,74;2,48;0,432575285
"Savings";17778;8563;1,89;2,89;0,820089994
"Repayment";4694;82379;1,42;1,8;1,206165947
"Repayment";27977;84857;1,55;2,07;0,645871498
"Repayment";204784;12780;1,96;3,13;0,259621143
"Investment";30550;84020;1,62;2,31;1,214871632
"Repayment";21053;3793;1,45;1,94;1,345022103
"Repayment";325211;2494;3,67;7,48;0,636310727
"Savings";14477;84938;1,52;2,04;0,571960439
"Savings";36780;83445;2,53;4,27;1,031288046
"Repayment";204928;14213;1,96;3,13;0,222510692
"Savings";96641;1131;2,76;4,86;1,185016139
"Savings";303758;86892;2,45;4,31;1,339654259
"Repayment";325311;13689;3,67;7,48;0,5182583
"Repayment";155434;78252;2,33;3,82;0,682983143
"Repayment";347189;3793;2,37;4,08;0,869688524
"Savings";381180;2456;2,28;3,93;0,670267828
"Repayment";107149;79582;2,59;4,46;0,324323545
"Savings";129405;81149;1,88;2,98;1,400048793
"Savings";411225;9290;2,88;5,6;1,241751511
"Repayment";204992;78149;1,96;3,13;0,123816174
"Investment";62504;82379;1,57;2,2;1,13951236
"Repayment";182109;393;2,6;4,69;0,485039904
"Savings";303783;3659;2,45;4,31;1,175648665
"Repayment";302395;13366;3,2;6,31;1,264396079
"Repayment";411346;78053;2,88;5,6;1,346263647
"Repayment";110331;83607;2,62;4,59;0,473667863
"Repayment";81048;84857;1,77;2,65;1,205203075
"Repayment";325312;12622;3,67;7,48;0,297690352
"Savings";348740;7399;2,41;4,03;0,843174804
"Savings";291710;393;3,28;6,03;0,415465709
"Savings";223928;9290;1,95;3,02;1,369582633
"Repayment";107185;79582;2,59;4,46;0,311918858
"Repayment";411347;6901;2,88;5,6;1,329003028
"Repayment";325321;79782;3,67;7,48;0,990614712
"Repayment";128883;8417;2,36;3,99;0,730395636
"Investment";323415;7399;2,18;3,54;1,003887413
"Repayment";381280;13689;2,28;3,93;0,68464868
"Savings";183475;13996;2,07;3,39;0,519484067
"Investment";30599;12622;1,62;2,31;1,00166587
"Savings";129414;81149;1,88;2,98;1,387717186
"Savings";137018;12622;2,45;4,21;1,286472615
"Repayment";283148;14234;2,08;3,42;0,619163623
"Savings";411372;13317;2,88;5,6;0,693056769
"Savings";348756;77825;2,41;4,03;0,983472666
"Savings";325337;2496;3,67;7,48;0,618631515
"Investment";62568;387;1,57;2,2;0,944763351
"Savings";40235;81290;1,58;2,19;0,787005494
"Repayment";341670;387;2,27;3,95;0,603937902
"Repayment";537641;76957;2,81;5,29;0,714385795
"Repayment";166249;13996;1,73;2,54;0,636641998
"Repayment";22016;83476;1,5;1,95;1,135858177
"Repayment";258431;78223;2,86;5,28;0,700589604
"Repayment";113950;79391;1,75;2,51;0,653935167
"Investment";384590;78935;2,24;3,75;1,026474695
"Repayment";118433;12602;1,72;2,45;0,466306639
"Investment";242500;13641;1,87;2,82;1,362099414
"Savings";242509;8674;1,87;2,82;1,112833558
"Savings";154900;1964;1,88;2,89;1,372028602
"Savings";384606;14234;2,24;3,75;1,114829683
"Repayment";196267;79371;2,44;4,19;0,725811673
"Repayment";29699;83746;2,53;4,19;1,157968654
"Repayment";341751;387;2,27;3,95;1,066573689
"Repayment";63949;82642;1,76;2,59;1,194498603
"Repayment";235143;79371;2,3;4,02;0,881395779
"Repayment";415087;84773;2,7;4,79;1,091446551
"Savings";242513;76831;1,87;2,82;1,151443449
"Investment";154936;1964;1,88;2,89;1,609968188
"Savings";73767;8141;1,62;2,27;1,863007368
"Savings";384607;12780;2,24;3,75;1,607615133
"Repayment";258480;13641;2,86;5,28;0,373067354
"Repayment";537645;84020;2,81;5,29;0,318428184
"Savings";168029;2497;1,76;2,6;0,572126836
"Savings";198647;77826;2,24;3,74;1,232506502
"Investment";198663;77826;2,24;3,74;1,778225248
"Investment";73776;842;1,62;2,27;1,815657004
"Investment";78499;82231;1,62;2,35;1,647007465
"Savings";182052;76831;1,85;2,82;0,77193677
"Investment";242562;81290;1,87;2,82;1,457762887
"Repayment";215793;78223;1,99;3,19;0,660556715
"Repayment";155105;183;1,88;2,89;1,010128326
"Savings";147020;79115;2;3,28;1,028588889
"Repayment";537726;14184;2,81;5,29;0,103924076
"Savings";196340;1078;2,44;4,19;1,320297363
"Savings";196404;78252;2,44;4,19;1,609865288
"Savings";73792;82227;1,62;2,27;1,117168452
"Investment";182133;8141;1,85;2,82;1,353239723
"Repayment";235192;78223;2,3;4,02;0,843175667
"Savings";198688;77826;2,24;3,74;1,606271631
"Repayment";168054;84773;1,76;2,6;0,540993078
"Savings";242598;510;1,87;2,82;0,874612356
"Repayment";194732;11699;2,07;3,27;0,561244066
"Savings";40284;81290;1,58;2,19;0,874039587
"Repayment";215797;78223;1,99;3,19;0,634895033
"Savings";64130;14629;1,76;2,59;1,215457534
"Repayment";537735;12421;2,81;5,29;0,538660273
"Investment";155205;1964;1,88;2,89;1,476041043
"Repayment";53373;14522;2,68;4,57;0,358770811
"Repayment";166313;13996;1,73;2,54;0,918961362
"Savings";2093;9268;1,57;2;1,15511014
"Savings";162;83568;1,04;1,23;0,567668843
"Savings";3880;75237;1,18;1,42;1,1686379
"Repayment";109;82768;0;1;0,456276244
"Savings";890;81582;2,903205139;3,898116665;1,152277399
"Investment";9790;75237;1,67;2,28;1,569412858
"Savings";11914;78;1,54;2,1;0,73651645
"Repayment";622;75237;0,95;1,19;0,301698224
"Investment";13080;80198;1,64;2,32;1,811798811
"Savings";9190;79410;1,58;2,07;1,04442654
"Investment";7103;81149;1,65;2,27;1,235268785
"Repayment";11523;82768;1,74;2,51;0,929526006
"Savings";81;79115;2,039866982;3,922530308;0,22650169
"Savings";9765;7818;1,3;1,61;1,011041597
"Repayment";890;82621;2,672529415;3,934042651;1,202177299
"Repayment";4388;76933;1,36;1,74;0,386246474
"Savings";1530;83270;1,22;1,44;1,170976045
"Savings";3773;82033;1,54;1,99;1,118602224
"Savings";6421;9417;1,99;2,88;1,826264021
"Repayment";3753;8423;1,46;1,84;1,066414955
"Repayment";333;6075;1,05;1,24;1,174500449
"Savings";81;79117;2,185594685;3,75803419;1,298873118
"Investment";2401;8423;1,32;1,63;1,536891402
"Repayment";1138;81227;1,16;1,42;1,164759152
"Repayment";1598;78120;1,44;1,8;0,40967396
"Repayment";722;81409;1,07;1,3;1,314760392
"Investment";1309;79725;1,62;2,14;1,244650791
"Repayment";79980;76008;2,28;3,88;0,225821757
"Repayment";24671;76730;1,44;1,89;1,087612403
"Savings";29375;76008;1,73;2,44;0,994730196
"Savings";210606;12224;2,53;4,31;1,069753595
"Investment";123801;77765;1,61;2,21;1,133094687
"Savings";116352;13380;2,71;4,94;0,809044438
"Repayment";112856;741;1,65;2,35;0,37889773
"Savings";210607;83174;2,53;4,31;1,676763486
"Repayment";79984;13869;2,28;3,88;0,312972852
"Repayment";112865;741;1,65;2,35;0,218236669
"Savings";61970;11415;1,6;2,2;1,787824955
"Investment";210632;85036;2,53;4,31;1,522398778
"Repayment";2654;78572;1,57;2,03;1,038540802
"Investment";123817;75801;1,61;2,21;0,990258544
"Savings";94927;736;1,62;2,22;1,539690403
"Savings";55018;82320;1,56;2,13;1,414253819
"Savings";166746;81953;1,63;2,29;1,728630544
"Repayment";24680;76730;1,44;1,89;0,503131531
"Repayment";130809;76025;1,86;2,84;0,968410008
"Savings";75334;76136;2,52;4,4;1,797554881
"Repayment";112901;741;1,65;2,35;0,342725477
"Investment";24204;11415;1,66;2,3;1,914509171
"Savings";6542;75002;2;2,89;1,237937542
"Savings";55067;79437;1,56;2,13;0,801383764
"Savings";169997;75932;2,02;3,25;0,457948879
"Savings";130930;76025;1,86;2,84;1,540801252
"Repayment";79985;81227;2,27;3,88;0,694557473
"Savings";75335;76136;2,52;4,4;1,883845201
"Investment";95048;14392;1,62;2,22;1,283815929
"Investment";210641;8200;2,53;4,31;1,010829383
"Savings";166750;4724;1,63;2,29;0,953689108
"Savings";123833;77393;1,61;2,21;1,50549787
"Investment";5768;6075;1,32;1,66;1,160409441
"Savings";76153;76923;1,58;2,13;1,117977369
"Savings";19894;80881;2,21;3,46;0,886295737
"Savings";13232;77369;1,99;2,96;1,82813697
"Repayment";20622;13380;1,63;2,29;1,813388183
"Savings";36544;13919;1,64;2,24;1,336760196
"Repayment";46852;11611;2,6;4,46;0,304134363
"Repayment";7970;79754;1,47;1,9;0,875553329
"Repayment";21543;81208;2,1;3,32;1,384021897
"Repayment";13409;13164;1,58;2,1;1,328682481
"Repayment";15405;11611;1,83;2,6;0,961898285
"Savings";5468;75484;2,06;3,06;1,023562772
"Repayment";19931;82330;1,8;2,63;0,660465305
"Savings";35067;13380;1,53;1,99;0,544783695
"Investment";6730;82330;1,31;1,64;1,052603345
"Savings";99300;75967;2,15;3,51;1,389121823
"Repayment";296352;9482;2,06;3,45;0,943738162
"Repayment";288998;14002;2,43;4,17;0,758081889
"Savings";305564;11415;2,56;4,63;0,57019628
"Savings";321395;11415;2,9;5,68;0,610847022
"Repayment";296377;11415;2,06;3,45;0,549257686
"Repayment";293969;76035;2,29;3,87;0,668715742
"Investment";60428;77061;2,19;3,46;0,684118251
"Repayment";149097;77765;1,75;2,62;0,654417909
"Repayment";205454;77061;2,02;3,28;0,53969086
"Savings";73442;80153;1,57;2,18;1,097981614
"Savings";296381;9482;2,06;3,45;1,020506222
"Repayment";205479;77061;2,02;3,28;0,843663253
"Savings";13296;8954;1,99;2,97;1,581693758
"Repayment";119282;76652;1,82;2,7;0,575515881
"Repayment";196342;76530;2,02;3,16;1,065977856
"Investment";729;86346;1,35;1,63;1,58435349
"Repayment";32;2746;0;1;0,959582679
"Savings";236;14331;2,296167109;3,732141442;0,618426386
"Savings";2038;78238;1,54;1,96;1,254488288
"Repayment";34;14002;0;1;0,233568905
"Savings";19929;79075;1,61;2,15;1,158971307
"Repayment";6798;75664;1,37;1,72;0,181038171
"Repayment";5331;9482;1,45;1,84;0,420338722
"Repayment";268644;169;3,12;6,1;1,054003886
"Savings";91112;78520;1,74;2,55;1,03243964
"Repayment";6990;78571;1,34;1,69;0,972036945
"Savings";31594;81503;2,27;3,7;1,564296024
"Repayment";71427;78520;2,74;4,92;0,913312176
"Savings";105210;10471;1,71;2,6;0,616252664
"Repayment";294005;14392;2,29;3,87;0,849382613
"Repayment";10193;78133;1,52;2,05;1,383035749
"Repayment";191074;78133;2,1;3,46;0,87027234
"Savings";20052;80117;1,8;2,63;1,319862875
"Repayment";60429;84827;2,19;3,46;1,145348799
"Repayment";242823;76831;1,87;2,82;1,588375934
"Repayment";4374;86027;1,36;1,76;0,661283861
"Repayment";258516;79004;2,86;5,28;0,697805898
"Repayment";381284;80588;2,28;3,93;0,58640595
"Savings";188126;78920;1,77;2,64;1,107619673
"Investment";198788;77826;2,24;3,74;1,727190654
"Savings";291774;76973;3,28;6,03;1,16068117
"Savings";259357;84857;2,47;4,4;1,665373259
"Savings";281714;13026;2,07;3,44;1,262236223
"Repayment";348460;83554;2,36;4,02;0,536757402
"Savings";361260;7458;3;5,85;1,555289392
"Investment";257850;13700;2,72;4,94;0,881656693
"Savings";198837;84020;2,24;3,74;1,897479832
"Repayment";53398;76872;2,68;4,57;0,499668011
"Repayment";381384;2572;2,28;3,93;0,626924383
"Repayment";215798;78223;1,99;3,19;0,370937997
"Savings";351512;2456;2,37;4,11;0,568321693
"Repayment";188190;78920;1,77;2,64;0,823134719
"Savings";242832;9290;1,87;2,82;1,611182043
"Savings";259382;78935;2,47;4,4;1,229818175
"Repayment";123;84020;2,732381115;3,507744369;1,043268047
"Repayment";291775;78;3,28;6,03;1,160929115
"Repayment";381465;2497;2,28;3,93;1,097482723
"Repayment";348496;76957;2,36;4,02;0,671383191
"Repayment";168198;81290;1,76;2,6;0,629495552
"Repayment";257854;86930;2,72;4,94;0,915399628
"Savings";86331;14522;1,79;2,75;1,376009222
"Investment";257903;13689;2,72;4,94;1,076850291
"Repayment";215887;78223;1,99;3,19;0,481898789
"Savings";124862;79391;1,87;2,9;0,812520493
"Investment";259518;13317;2,47;4,4;1,662288723
"Investment";36807;81224;1,59;2,2;0,895888247
"Savings";323464;75464;2,18;3,54;1,523385403
"Repayment";78278;9068;2,77;4,82;0,596232864
"Savings";348505;76957;2,36;4,02;0,683180715
"Savings";29715;83746;2,53;4,19;1,428994427
"Savings";281851;82642;2,08;3,44;1,356656997
"Repayment";242640;14024;2,94;5,45;1,25195368
"Repayment";258597;13641;2,86;5,28;0,997765992
"Savings";196525;7399;2,44;4,19;1,13602892
"Repayment";215912;13700;1,99;3,19;0,941620984
"Savings";96650;7399;2,76;4,86;1,123643175
"Repayment";188226;79202;1,77;2,64;1,024273076
"Savings";235361;13699;2,3;4,02;0,502668404
"Repayment";5485;82605;1,71;2,36;0,761027534
"Repayment";2768;83127;1,45;1,97;1,214490911
"Repayment";259519;79202;2,47;4,4;1,622572256
"Savings";223929;14629;1,95;3,02;1,944782086
"Savings";81084;82384;1,77;2,65;0,611635745
"Repayment";40300;81290;1,58;2,19;1,097121105
"Savings";17876;77825;1,59;2,14;1,088008854
"Repayment";245759;12421;2,32;3,93;0,42401395
"Repayment";62569;13026;1,56;2,19;0,770773517
"Repayment";81100;82384;1,77;2,65;0,950369916
"Repayment";303812;393;2,45;4,31;1,720716037
"Repayment";411376;9290;2,88;5,6;0,48169783
"Repayment";68110;9290;1,68;2,37;0,307942869
"Repayment";245760;14234;2,32;3,93;0,379794734
"Savings";415112;2496;2,7;4,79;1,483393212
"Repayment";201810;76957;2,59;4,58;0,511412095
"Repayment";129189;8417;2,36;3,99;0,480294689
"Savings";411385;11255;2,88;5,6;1,317019398
"Repayment";118458;79115;1,72;2,45;0,486251907
"Repayment";325447;78;3,67;7,49;0,452070418
"Repayment";6003;81018;1,42;1,79;0,684444897
"Investment";259525;14234;2,47;4,4;1,265202463
"Repayment";81305;79582;1,77;2,65;0,74395726
"Savings";303813;78920;2,45;4,31;1,666053049
"Investment";5185;78920;1,87;2,66;1,393923804
"Savings";64282;14213;2,43;3,96;0,45992546
"Repayment";245860;14024;2,32;3,93;0,794363156
"Repayment";247063;78252;2,57;4,64;0,853855931
"Repayment";68279;81293;1,68;2,37;0,762724605
"Savings";8758;83442;1,41;1,78;0,328176234
"Repayment";6124;78920;1,42;1,79;0,675285947
"Repayment";415256;2496;2,7;4,79;1,11537742
"Repayment";81386;78149;1,77;2,65;0,611657062
"Repayment";411434;9290;2,88;5,6;1,364518766
"Repayment";141817;75019;2,01;3,13;0,805902186
"Savings";325456;2456;3,67;7,49;0,7576403
"Investment";7800;82642;1,65;2,23;1,054149538
"Savings";303849;3659;2,45;4,31;1,670711146
"Repayment";17807;3659;1,89;2,89;1,185465786
"Repayment";201954;1721;2,59;4,58;0,444766947
"Savings";81390;81001;1,77;2,65;0,856289635
"Repayment";390931;13317;2,81;5,28;0,1499855
"Savings";62585;75019;1,56;2,19;0,893938061
"Savings";129104;76973;1,98;3,1;0,637359701
"Repayment";68304;13317;1,68;2,37;0,228940499
"Repayment";16265;85189;1,49;2,04;1,397731018
"Repayment";118558;79115;1,72;2,45;1,062463098
"Savings";81406;10340;1,77;2,65;0,760137524
"Investment";62621;76973;1,56;2,19;0,844085802
"Savings";283226;78935;2,08;3,42;1,270747833
"Repayment";415320;78935;2,7;4,79;0,921835598
"Repayment";325472;78328;3,67;7,49;1,115512233
"Repayment";129205;8417;2,36;3,99;1,014963624
"Investment";30699;83442;1,62;2,31;1,748018132
"Repayment";53484;9290;1,67;2,38;0,518064054
"Repayment";411483;1078;2,88;5,6;0,67188639
"Repayment";390956;80421;2,81;5,28;0,488497046
"Repayment";64283;12780;2,43;3,96;1,007976526
"Investment";1679;9290;1,24;1,53;1,263844491
"Savings";384608;12780;2,24;3,75;1,330573186
"Savings";302420;14213;3,2;6,32;0,61072183
"Repayment";35089;8563;2,01;3,03;0,425814815
"Savings";323473;14522;2,18;3,54;0,798647475
"Savings";348772;14522;2,41;4,03;1,31350903
"Repayment";426558;13317;2,94;5,59;0,70369786
"Repayment";87198;13699;2,06;3,39;0,741934209
"Repayment";147069;13317;2;3,28;0,333182559
"Investment";76869;79649;1,83;2,86;0,948585563
"Repayment";306244;8563;2,53;4,3;1,267357434
"Repayment";155515;79202;2,33;3,82;0,325473226
"Repayment";110335;83607;2,62;4,59;1,161783467
"Investment";384624;2277;2,24;3,75;1,223690856
"Repayment";182158;393;2,61;4,69;0,716612869
"Repayment";302456;3793;3,2;6,32;0,856388065
"Repayment";302460;8563;3,2;6,32;1,080680296
"Investment";384649;79649;2,24;3,75;1,413396333
"Repayment";199883;2572;1,89;2,93;1,203938236
"Savings";323498;76973;2,18;3,54;1,489240277
"Savings";87247;80421;2,06;3,39;0,92890308
"Repayment";30501;79782;2,78;4,73;1,287447931
"Repayment";235366;81224;2,3;4,02;1,044515464
"Repayment";537980;10845;2,81;5,29;0,199358632
"Repayment";348773;12421;2,41;4,03;0,637585205
"Savings";50891;83554;2,16;3,65;1,293344657
"Savings";72376;510;2,06;3,46;0,846930778
"Repayment";3624;13699;1,54;2,05;0,969341788
"Savings";469479;627;2,54;4,69;0,473749233
"Repayment";87328;6901;2,06;3,39;0,844969236
"Repayment";30510;13008;2,78;4,73;0,589511732
"Investment";138311;78920;1,94;3,01;1,304915416
"Repayment";426622;13689;2,94;5,59;1,282994619
"Repayment";5670;83442;2,179864549;3,063939405;1,152811552
"Savings";87377;6901;2,06;3,39;1,242458288
"Repayment";426626;7399;2,94;5,59;0,728018175
"Savings";302524;79884;3,2;6,32;0,895259596
"Repayment";155551;75506;2,33;3,82;0,481076199
"Savings";384665;13026;2,24;3,75;1,68332941
"Savings";72385;14629;2,06;3,46;1,399815367
"Repayment";306253;2456;2,53;4,3;1,622818639
"Repayment";205017;9836;1,96;3,13;1,07572887
"Savings";9358;78870;1,57;2,13;0,820739262
"Savings";1154;82485;1,18;1,45;1,406575877
"Repayment";71463;82134;2,74;4,92;1,140702771
"Repayment";29400;76008;1,73;2,44;1,15750382
"Savings";212244;8423;2,5;4,36;1,510765465
"Investment";321404;80153;2,9;5,68;1,103453391
"Savings";198009;84365;2,31;3,96;0,592078468
"Savings";123849;76730;1,61;2,21;1,337852478
"Savings";6539;79117;1,53;2,02;1,329113296
"Savings";95049;82823;1,62;2,22;1,695257628
"Repayment";8607;78573;1,55;2,09;0,934103228
"Repayment";21544;75932;2,1;3,32;0,504921181
"Repayment";13294;8423;2,21;3,34;1,288627477
"Repayment";7133;84786;1,36;1,74;0,44118817
"Investment";31965;82033;1,64;2,24;1,768207672
"Investment";76178;81409;1,58;2,13;0,997796993
"Repayment";80066;76730;2,28;3,88;0,990049928
"Savings";38573;76025;1,52;2,02;1,248682222
"Savings";34485;13937;2,22;3,6;1,694042917
"Savings";107154;76059;2,44;4,34;0,821028448
"Savings";268693;76730;3,12;6,1;1,196296181
"Savings";15414;82823;1,83;2,6;0,69523769
"Savings";166886;83292;1,63;2,29;1,067967014
"Savings";321408;11415;2,9;5,68;1,101244637
"Savings";296430;76785;2,06;3,45;0,661211069
"Savings";8643;83271;1,55;2,1;1,433834236
"Savings";131;8423;1,55;2,1;0,973137426
"Savings";4881;83125;1,58;2,08;1,373401871
"Savings";6488;1511;1,66;2,3;1,184875272
"Repayment";397;87370;1,14;1,34;1,182207352
"Savings";36;11933;1,14;1,34;0,506242924
"Repayment";471;82823;0,88;1,13;0,437488503
"Repayment";185;78572;0,88;1,13;0,794615363
"Repayment";185;12290;0,88;1,13;0,326069142
"Repayment";698;11415;1,17;1,41;1,42146296
"Investment";233946;80502;2,24;3,63;1,504664817
"Savings";170006;78802;2,02;3,26;1,129103699
"Repayment";101209;79578;2,31;3,9;0,776074495
"Repayment";321409;11415;2,9;5,68;0,6945424
"Repayment";268742;79754;3,12;6,11;0,802863328
"Savings";76259;85537;1,58;2,13;0,722785889
"Repayment";305565;83293;2,56;4,63;0,218100732
"Investment";71464;81503;2,74;4,93;1,112797402
"Repayment";7149;8200;1,37;1,74;0,496847432
"Savings";15463;4724;1,83;2,61;1,431325896
"Repayment";76323;81409;1,58;2,13;0,828189124
"Savings";80075;78238;2,28;3,88;1,062995716
"Repayment";170070;75932;2,02;3,26;0,361431819
"Repayment";198109;77303;2,31;3,96;0,545156524
"Savings";106874;78238;2,15;3,39;1,14671636
"Savings";296455;79293;2,06;3,45;0,555547878
"Savings";177812;13499;2,16;3,54;1,113589153
"Savings";5535;11859;1,51;1,96;0,708529915
"Investment";73458;82281;1,57;2,18;1,282694152
"Repayment";140028;80135;2,3;3,81;0,265516547
"Repayment";2529;13319;1,19;1,47;0,704773842
"Savings";102006;78366;1,82;2,66;1,455760798
"Savings";105210;75703;2,5;4,35;1,393123416
"Investment";123898;78520;1,61;2,21;1,295958596
"Investment";210645;79281;2,53;4,31;1,559980136
"Investment";191078;11563;2,1;3,46;1,446598323
"Repayment";205480;77061;2,02;3,28;0,720444179
"Repayment";102514;78802;2,26;3,89;0,332118153
"Savings";123404;13851;2,17;3,59;0,991106856
"Repayment";60430;13937;2,19;3,46;1,268054432
"Savings";5777;80502;1,32;1,66;1,316203373
"Repayment";289006;83292;2,43;4,17;1,04031741
"Savings";5599;85914;1,51;1,96;1,124360054
"Investment";12957;10078;1,59;2,15;0,832162917
"Repayment";140044;80135;2,3;3,81;0,327784991
"Repayment";91137;80502;1,74;2,55;1,078009881
"Repayment";174358;79117;2,3;3,94;0,680100336
"Repayment";64039;529;1,68;2,42;0,356050302
"Repayment";37613;84860;2,11;3,23;1,298175576
"Savings";119318;78571;1,82;2,7;1,287367151
"Investment";24220;4724;1,66;2,3;1,216430886
"Savings";177821;79293;2,16;3,54;0,994560555
"Investment";7976;11933;1,62;2,2;1,73296671
"Savings";36665;8722;1,64;2,24;0,91234604
"Savings";169534;76635;2,43;4,23;1,047817634
"Savings";1163;12521;1,17;1,45;1,142550601
"Repayment";174554;79559;2,3;3,94;0,726237201
"Repayment";61158;83160;1,71;2,52;1,10851035
"Savings";1545;1424;1,51;1,9;1,144859388
"Investment";177822;78802;2,16;3,54;1,003460849
"Savings";17206;77061;1,43;1,84;1,146168004
"Savings";210646;82320;2,53;4,31;1,204537309
"Repayment";119327;13332;1,82;2,7;1,201152409
"Repayment";102031;78366;1,82;2,67;1,395052331
"Repayment";5472;80153;2,06;3,07;0,326771099
"Repayment";38637;80135;1,52;2,02;0,670568933
"Repayment";169538;13499;2,43;4,23;1,198835672
"Savings";205484;77061;2,02;3,28;0,676633001
"Repayment";46888;80684;2,6;4,46;0,236488721
"Savings";210727;10590;2,53;4,31;1,070297518
"Savings";95149;11611;1,62;2,22;1,676134194
"Repayment";119352;10590;1,83;2,7;0,881685242
"Repayment";123947;8722;1,61;2,21;1,602996459
"Repayment";48660;3178;1,7;2,46;0,860223596
"Savings";95153;11415;1,62;2,22;1,452840441
"Investment";177831;13499;2,16;3,54;0,938819228
"Savings";15099;82033;1,83;2,68;0,518582966
"Savings";61162;79775;1,71;2,52;0,254290746
"Savings";152243;80544;2,21;3,78;1,483410054
"Repayment";140060;84934;2,3;3,81;0,405938333
"Repayment";127374;79754;1,91;2,9;1,177410415
"Repayment";169563;76635;2,43;4,23;1,392299165
"Repayment";210763;81953;2,53;4,31;0,998928309
"Repayment";64075;78446;1,68;2,42;0,579320423
"Savings";296491;9482;2,06;3,45;0,605891711
"Repayment";76372;76730;1,58;2,13;1,007542935
"Repayment";305590;79754;2,56;4,63;0,69960359
"Repayment";95253;82823;1,62;2,22;1,119678111
"Investment";19895;75930;2,21;3,46;1,583149057
"Repayment";294014;12290;2,29;3,87;1,061652908
"Repayment";7213;79673;1,37;1,74;0,629177312
"Savings";321410;76635;2,9;5,68;1,546588535
"Repayment";71465;82134;2,74;4,93;0,858691157
"Savings";23747;78802;1,62;2,23;1,103630126
"Repayment";8049;10590;1,76;2,48;0,718107037
"Repayment";64364;113;2,43;3,96;1,217850286
"Repayment";325593;2456;3,67;7,49;0,996174935
"Savings";303885;510;2,45;4,31;1,423231631
"Savings";199213;12622;2,57;4,41;1,722056466
"Savings";257939;13700;2,72;4,94;1,351936644
"Savings";259529;79202;2,47;4,4;1,44809178
"Repayment";390842;75499;2,51;4,37;1,150535188
"Savings";242957;76831;1,87;2,82;1,489314194
"Repayment";166394;14448;1,73;2,54;0,425421992
"Savings";72387;84020;2,05;3,45;1,15655688
"Repayment";79944;81166;1,72;2,48;0,778384192
"Repayment";242958;79363;1,87;2,82;1,608812812
"Repayment";113951;14522;1,75;2,51;0,960628934
"Repayment";411517;1919;2,88;5,6;1,085596555
"Savings";64219;387;1,76;2,59;0,500134865
"Savings";78525;78223;1,62;2,35;1,051098694
"Repayment";182197;10845;1,85;2,82;0,996268082
"Savings";19789;81629;1,51;2;1,389758144
"Repayment";235367;2456;2,3;4,01;0,38905291
"Repayment";341815;387;2,27;3,95;0,267801194
"Savings";351537;2496;2,37;4,11;1,252590442
"Investment";129450;81149;1,88;2,98;1,470463349
"Repayment";72391;9836;2,05;3,45;0,533707901
"Repayment";72392;76957;2,05;3,45;0,958920694
"Repayment";351573;387;2,37;4,11;0,550216871
"Repayment";361243;2496;2,36;4,1;1,128110439
"Repayment";341959;387;2,27;3,95;0,78243877
"Savings";182222;10340;1,85;2,82;0,9166235
"Savings";19910;81629;1,51;2,01;0,898080743
"Repayment";80025;81166;1,72;2,49;0,441691799
"Repayment";235416;13641;2,3;4,02;0,559983215
"Investment";129454;81149;1,88;2,98;1,839494383
"Savings";182286;76831;1,85;2,82;0,869221604
"Repayment";72473;84020;2,05;3,45;0,770713274
"Savings";411581;9290;2,88;5,6;1,438091149
"Savings";182295;8141;1,85;2,82;1,221019654
"Savings";129455;81149;1,88;2,98;1,480298276
"Savings";411582;9068;2,88;5,6;0,657383137
"Repayment";361259;12780;2,36;4,1;0,593199899
"Savings";17816;83607;1,89;2,9;1,354286642
"Savings";361263;11039;2,36;4,1;0,955143957
"Repayment";64388;82642;1,76;2,59;0,605845486
"Savings";351609;81149;2,37;4,11;1,127925455
"Savings";411591;9290;2,88;5,6;1,083276708
"Repayment";19914;12602;1,51;2,01;1,298895098
"Savings";80074;81629;1,72;2,49;0,642020929
"Repayment";182311;78224;1,85;2,82;1,186528964
"Repayment";538016;76973;2,81;5,29;0,55318796
"Savings";198853;77826;2,24;3,74;1,68959536
"Repayment";258598;13641;2,86;5,28;0,30366255
"Savings";381475;80421;2,28;3,93;0,551770427
"Repayment";258647;12602;2,86;5,28;0,899040678
"Repayment";53423;81149;2,68;4,57;0,92487816
"Investment";78541;387;1,62;2,35;1,295753015
"Repayment";291776;78920;3,28;6,03;1,105872903
"Repayment";196631;6901;2,44;4,19;1,258348209
"Savings";15654;13994;1,51;2,01;1,215174566
"Savings";224068;13317;1,95;3,02;1,562943653
"Savings";323502;75464;2,18;3,54;1,006400678
"Repayment";215961;78223;1,99;3,19;1,138687449
"Investment";242967;13699;1,87;2,82;1,260495615
"Repayment";348599;79004;2,36;4,02;1,195944021
"Repayment";381476;2572;2,28;3,93;0,29653481
"Repayment";258683;13026;2,86;5,28;0,701908116
"Repayment";291857;12622;3,28;6,03;1,259018599
"Investment";242976;13699;1,87;2,82;1,436110661
"Savings";323506;76831;2,18;3,54;1,607664281
"Savings";235441;86027;2,3;4,02;0,851802968
"Repayment";348616;76831;2,36;4,02;0,854151943
"Repayment";258708;10845;2,86;5,28;0,506953985
"Savings";242977;11184;1,87;2,82;0,691591151
"Savings";53487;7458;2,68;4,57;0,397373036
"Investment";78641;82231;1,62;2,35;1,157792255
"Repayment";348641;842;2,36;4,02;0,64937064
"Repayment";93691;79782;2,23;3,8;0,739757094
"Savings";242981;76831;1,87;2,82;1,446876245
"Repayment";194781;11699;2,07;3,27;0,717723226
